Sample name;x;y;z;r;rNumbers
leaves9;-3.03008;0.456857;13.1157;0.2;18
leaves9;-2.94005;0.536785;13.0935;0.2;18
leaves9;-2.84719;0.563421;13.071;0.2;18
leaves9;-2.8059;0.495813;13.0681;0.2;18
leaves9;-2.83949;0.472803;13.0831;0.2;18
leaves9;-2.92495;0.406879;13.0898;0.2;18
leaves9;-3.01559;0.343818;13.101;0.2;18
leaves9;-2.96345;0.291129;13.0786;0.2;18
leaves9;-2.93889;0.3381;13.0773;0.2;18
leaves9;-2.83892;0.436809;13.0832;0.2;18
leaves9;-2.7983;0.39453;13.0765;0.2;18
leaves9;-2.86686;0.325103;13.0533;0.2;18
leaves9;-2.94206;0.261985;13.0677;0.2;18
leaves9;-2.86411;0.23908;13.0342;0.2;18
leaves9;-2.80407;0.285484;13.0232;0.2;18
leaves9;-2.77729;0.190731;12.984;0.2;18
leaves10;-2.34656;1.11299;12.3033;0.2;20
leaves10;-2.42874;1.14892;12.3211;0.2;20
leaves10;-2.29943;1.17891;12.3034;0.2;20
leaves10;-2.34557;1.19203;12.3141;0.2;20
leaves10;-2.45138;1.2435;12.3357;0.2;20
leaves10;-2.26921;1.26089;12.3088;0.2;20
leaves10;-2.34703;1.29398;12.3214;0.2;20
leaves10;-2.46418;1.32896;12.341;0.2;20
leaves10;-2.27178;1.32915;12.3003;0.2;20
leaves10;-2.37046;1.37215;12.3223;0.2;20
leaves10;-2.49885;1.43001;12.3347;0.2;20
leaves10;-2.46263;1.47339;12.3163;0.2;20
leaves10;-2.38487;1.44189;12.3114;0.2;20
leaves10;-2.33047;1.4372;12.3108;0.2;20
leaves10;-2.26203;1.39752;12.2987;0.2;20
leaves10;-2.23706;1.4655;12.2885;0.2;20
leaves10;-2.2859;1.4751;12.2965;0.2;20
leaves10;-2.36222;1.49944;12.2953;0.2;20
leaves10;-2.46162;1.53734;12.2929;0.2;20
leaves10;-2.43965;1.6064;12.2687;0.2;20
leaves10;-2.35472;1.57494;12.2636;0.2;20
leaves10;-2.28317;1.54851;12.2714;0.2;20
leaves10;-2.22058;1.54159;12.2645;0.2;20
leaves10;-2.20196;1.60476;12.2369;0.2;20
leaves10;-2.27019;1.62516;12.2322;0.2;20
leaves10;-2.33574;1.64329;12.2272;0.2;20
leaves10;-2.42383;1.67545;12.2222;0.2;20
leaves10;-2.36576;1.72773;12.194;0.2;20
leaves10;-2.30644;1.69625;12.2028;0.2;20
leaves10;-2.23406;1.66521;12.1964;0.2;20
leaves10;-2.18767;1.66805;12.1872;0.2;20
leaves10;-2.19664;1.70965;12.1521;0.2;20
leaves10;-2.24576;1.72064;12.1642;0.2;20
leaves10;-2.28774;1.73305;12.1788;0.2;20
leaves10;-2.33878;1.75522;12.1802;0.2;20
leaves10;-2.29443;1.79367;12.1583;0.2;20
leaves10;-2.24675;1.78251;12.1374;0.2;20
leaves10;-2.19851;1.76451;12.1125;0.2;20
leaves10;-2.20056;1.79369;12.0971;0.2;20
leaves10;-2.22804;1.8312;12.1052;0.2;20
leaves10;-2.20776;1.84412;12.0776;0.2;20
leaves10;-2.52427;0.848798;12.2644;0.2;20
leaves10;-2.59687;0.866121;12.2582;0.2;20
leaves10;-2.52521;0.755429;12.2601;0.2;20
leaves10;-2.57894;0.763641;12.2576;0.2;20
leaves10;-2.65024;0.765763;12.2501;0.2;20
leaves10;-2.71276;0.770237;12.2578;0.2;20
leaves10;-2.54638;0.667847;12.2478;0.2;20
leaves10;-2.59986;0.657426;12.2473;0.2;20
leaves10;-2.69322;0.690331;12.2441;0.2;20
leaves10;-2.78003;0.7082;12.2436;0.2;20
leaves10;-2.84047;0.639051;12.2267;0.2;20
leaves10;-2.74352;0.624798;12.2289;0.2;20
leaves10;-2.65456;0.601717;12.2324;0.2;20
leaves10;-2.55196;0.604065;12.2388;0.2;20
leaves10;-2.56929;0.504481;12.2118;0.2;20
leaves10;-2.66949;0.497466;12.2025;0.2;20
leaves10;-2.78012;0.49187;12.1783;0.2;20
leaves10;-2.9251;0.52221;12.1796;0.2;20
leaves10;-2.94928;0.431428;12.1199;0.2;20
leaves10;-2.82607;0.427411;12.1428;0.2;20
leaves10;-2.71161;0.417724;12.1628;0.2;20
leaves10;-2.60819;0.418173;12.1709;0.2;20
leaves10;-2.67924;0.337637;12.13;0.2;20
leaves10;-2.75082;0.315507;12.1031;0.2;20
leaves10;-2.85593;0.314098;12.0758;0.2;20
leaves10;-2.98057;0.31445;12.0276;0.2;20
leaves10;-2.75132;0.234391;12.0619;0.2;20
leaves10;-2.83954;0.254133;12.0346;0.2;20
leaves10;-2.94072;0.253289;11.9959;0.2;20
leaves10;-3.00192;0.223776;11.9311;0.2;20
leaves10;-2.89411;0.19134;11.9628;0.2;20
leaves10;-2.80102;0.179523;12.0048;0.2;20
leaves10;-2.82716;0.109274;11.9345;0.2;20
leaves10;-2.94463;0.138012;11.8683;0.2;20
leaves10;-2.8621;0.0403994;11.8365;0.2;20
leaves10;-2.84617;0.543777;12.1993;0.2;20
leaves11;-1.99976;1.06019;11.6544;0.2;24
