CLUSTERID1	CLUSTERID2	DeltaMZ	MEH	Cosine	OtherScore	ComponentIndex
295	393	-17.0267	0	0.73766	0.411822	49
3610	4791	-112.128	0	0.737428	0.509882	49
1376	1377	-0.00012207	0	0.824297	0.575674	49
4483	4791	-42.051	0	0.761909	0.568626	49
5154	5162	-2.01837	0	0.758366	0.469653	49
5155	5548	-162.051	0	0.805205	0.408461	49
4262	5200	-146.058	0	0.736774	0.411952	49
5019	5072	-9.98163	0	0.811342	0.429117	49
4219	4394	-16	0	0.80734	0.423343	49
5252	5263	-2.01471	0	0.836261	0.557068	49
3786	4328	-42.0485	0	0.76113	0.423604	49
2514	2553	-2.0144	0	0.772159	0.403832	49
3757	4306	-42.0482	0	0.752997	0.544857	49
5016	5084	-16.0345	0	0.762566	0.493414	49
605	607	-0.0207825	0	0.724074	0.471228	49
3757	4131	-28.0333	0	0.72622	0.519096	49
4306	4483	-16.0263	0	0.740678	0.523109	49
5016	5083	-16.0339	0	0.762882	0.495648	49
4003	4282	-21.9884	0	0.751594	0.477826	49
4131	4564	-40.0295	0	0.729241	0.536011	49
4283	4339	-6.04865	0	0.784908	0.46413	49
3786	4131	-26.0184	0	0.738932	0.559664	49
611	991	-28.0309	0	0.804444	0.467917	49
5203	5247	-14.0155	0	0.77352	0.411944	49
393	991	-56.0615	0	0.803583	0.476582	49
5485	5551	-29.0319	0	0.743544	0.497591	49
2500	3567	-82.1158	0	0.729067	0.409987	49
3940	4328	-30.05	0	0.85815	0.559625	49
4003	4339	-28.0399	0	0.724775	0.453351	49
4003	4338	-28.0344	0	0.728725	0.431345	49
337	2587	-162.053	0	0.798811	0.5218	49
4187	4285	-7.97296	0	0.734698	0.415712	49
338	2587	-162.052	0	0.827434	0.523969	49
4285	4305	-2.01569	0	0.837874	0.57828	49
5072	5100	-9.98859	0	0.768005	0.434925	49
5400	5479	-42.0826	0	0.730327	0.468865	49
4285	4339	-6.04645	0	0.81055	0.548535	49
5139	5536	-162.054	0	0.819732	0.474664	49
2588	4579	-162.053	0	0.849985	0.513985	49
4216	4394	-16.0089	0	0.808349	0.424236	49
4797	5400	-162.053	0	0.788266	0.400316	49
4971	5159	-40.0317	0	0.737211	0.458439	49
5031	5037	-2.01642	0	0.857945	0.434763	49
4609	4797	-28.0316	0	0.761006	0.45737	49
5120	5584	-180.056	0	0.738098	0.482812	49
5155	5162	-2.01758	0	0.767467	0.450447	49
3940	4131	-14.0199	0	0.789173	0.447844	49
5343	5545	-98.091	0	0.727555	0.469365	49
5249	5613	-162.054	0	0.723227	0.539633	49
4187	4339	-14.0194	0	0.797012	0.443029	49
4285	5536	-290.102	0	0.721434	0.48339	49
3610	4306	-54.0505	0	0.760528	0.544461	49
3204	3741	-42.0486	0	0.747119	0.459798	49
5037	5151	-21.9839	0	0.769672	0.410599	49
3940	3967	-2.01617	0	0.744334	0.492314	49
337	351	-2.01602	0	0.832823	0.521624	49
4305	5151	-128.049	0	0.752078	0.502843	49
3940	3969	-2.01758	0	0.757783	0.491283	49
3538	3741	-16.0325	0	0.783385	0.417925	49
337	4579	-324.106	0	0.720975	0.4408	49
5078	5247	-42.0471	0	0.753361	0.421992	49
5016	5203	-42.0455	0	0.768743	0.46719	49
4262	5252	-162.054	0	0.803637	0.532878	49
4483	4598	-14.0141	0	0.759399	0.557791	49
4131	4328	-16.0301	0	0.793013	0.430564	49
373	393	-2.01593	0	0.792779	0.415163	49
4076	4133	-4.02936	0	0.734104	0.443959	49
4262	5613	-324.107	0	0.744505	0.440321	49
4797	5190	-80.0645	0	0.733128	0.436115	49
338	2588	-162.052	0	0.826299	0.514383	49
337	2588	-162.053	0	0.80301	0.527266	49
4245	5247	-162.05	0	0.758349	0.421404	49
472	610	-17.0269	0	0.733126	0.42889	49
3610	3940	-26.0158	0	0.786433	0.430856	49
294	472	-28.0308	0	0.752457	0.47215	49
294	473	-28.0313	0	0.762535	0.461366	49
5002	5100	-24.001	0	0.742503	0.500942	49
4328	4339	-2.0155	0	0.795891	0.556462	49
5353	5550	-98.0944	0	0.740889	0.404856	49
3538	3813	-21.9864	0	0.759856	0.512798	49
5072	5239	-42.0497	0	0.851666	0.551777	49
5249	5263	-2.01648	0	0.74338	0.508499	49
4305	4339	-4.03076	0	0.844878	0.563222	49
2679	3403	-58.116	0	0.732124	0.400654	49
2679	3567	-70.1164	0	0.751717	0.410077	49
4184	4369	-15.9992	0	0.734403	0.448846	49
3967	4262	-21.9874	0	0.768004	0.434235	49
4217	4219	-0.00628662	0	0.731183	0.492753	49
373	1449	-86.1066	0	0.775927	0.494215	49
5016	5078	-14.014	0	0.734852	0.448601	49
5002	5078	-16.0297	0	0.757249	0.476002	49
5002	5072	-14.0125	0	0.802832	0.455879	49
3354	3813	-36.0036	0	0.729356	0.410619	49
4579	5138	-98.1614	0	0.743896	0.509189	49
5002	5203	-44.0612	0	0.748833	0.448746	49
5343	5353	-4.02747	0	0.795198	0.482795	49
4006	4187	-14.011	0	0.737279	0.507037	49
3539	3842	-24.0028	0	0.787388	0.499627	49
2859	3741	-70.1157	0	0.73035	0.420176	49
5139	5151	-2.0166	0	0.785527	0.455493	49
350	627	-34.0054	0	0.728155	0.510616	49
4131	4483	-30.0411	0	0.760646	0.518678	49
2588	5138	-260.214	0	0.756276	0.433856	49
5252	5613	-162.052	0	0.791821	0.443331	49
5293	5411	-56.1002	0	0.741584	0.403147	49
4187	4305	-9.98865	0	0.765686	0.429446	49
5078	5203	-28.0316	0	0.744802	0.479286	49
991	1449	-28.0292	0	0.839124	0.47978	49
3567	3918	-28.0297	0	0.740886	0.405091	49
3567	3915	-28.0253	0	0.786446	0.430475	49
3813	3866	-4.03003	0	0.786646	0.554595	49
3610	4483	-70.0768	0	0.745946	0.531218	49
3969	4153	-14.0152	0	0.74057	0.527063	49
3375	3893	-40.0339	0	0.819583	0.452112	49
5479	5607	-52.0295	0	0.746511	0.408359	49
4131	4791	-72.0922	0	0.73464	0.482342	49
4216	4370	-13.9934	0	0.734435	0.537739	49
4306	4328	-2.01526	0	0.8012	0.437778	49
4131	4598	-44.0552	0	0.734378	0.477263	49
4006	4339	-28.0305	0	0.81984	0.426679	49
5002	5239	-56.0621	0	0.803789	0.444338	49
3967	4006	-2.01886	0	0.727675	0.51534	49
3986	4003	-1.00745	0	0.785275	0.545476	49
3866	3893	-2.01495	0	0.768224	0.41937	49
3986	4004	-1.0097	0	0.81371	0.40508	49
393	610	-28.0305	0	0.834594	0.474445	49
393	611	-28.0305	0	0.822551	0.442061	49
605	606	-0.019989	0	0.745524	0.500731	49
5239	5607	-162.05	0	0.802079	0.443119	49
5083	5161	-16.028	0	0.769922	0.403856	49
3723	3741	-2.02185	0	0.727918	0.486632	49
2587	2588	-6.10352e-05	0	0.90059	0.536921	49
4797	4879	-13.9782	0	0.761196	0.441452	49
5613	5626	-4.02966	0	0.735454	0.43556	49
3539	5019	-162.053	0	0.790794	0.476821	49
5031	5151	-24.0003	0	0.849249	0.512217	49
3354	3538	-14.0172	0	0.767735	0.435513	49
5072	5078	-2.01721	0	0.781874	0.408133	49
350	373	-2.01593	0	0.801141	0.478019	49
3539	3565	-2.01208	0	0.792357	0.419948	49
1264	1286	-2.01547	0	0.761695	0.405461	53
573	1147	-42.0838	0	0.760992	0.419501	53
550	1264	-54.0472	0	0.778397	0.478258	53
898	1286	-28.0321	0	0.796988	0.401178	53
741	1147	-28.0311	0	0.88787	0.43351	53
742	1147	-28.0305	0	0.809784	0.46917	53
898	1264	-26.0167	0	0.782709	0.526232	53
739	1584	-56.0649	0	0.758624	0.492089	53
1286	1584	-17.0256	0	0.761274	0.498248	53
898	1147	-17.0265	0	0.812318	0.464125	53
550	1286	-56.0627	0	0.829768	0.401527	53
550	898	-28.0306	0	0.837121	0.531268	53
1093	2522	-88.0512	0	0.809799	0.540919	55
1093	2523	-88.0528	0	0.832154	0.560013	55
904	1295	-28.031	0	0.855675	0.600197	55
2130	3171	-77.0471	0	0.836955	0.441998	55
904	1094	-14.0162	0	0.816389	0.55031	55
3727	4492	-63.0163	0	0.810724	0.641195	55
4122	4492	-31.9883	0	0.770109	0.443079	55
3142	3309	-14.0178	0	0.900445	0.615369	55
2330	3749	-109.015	0	0.777089	0.546267	55
3531	4314	-62.014	0	0.859432	0.568295	55
328	1549	-102.069	0	0.794911	0.500539	55
904	3142	-148.074	0	0.865374	0.492879	55
3142	3171	-3.00946	0	0.871825	0.598503	55
328	1093	-74.0369	0	0.803936	0.539834	55
2330	3171	-63.0306	0	0.812831	0.463331	55
1549	4113	-182.056	0	0.804591	0.513203	55
328	4113	-284.124	0	0.778656	0.546038	55
417	418	-0.000549316	0	0.807153	0.454001	55
3171	3927	-60.0012	0	0.762699	0.572163	55
1093	3309	-148.076	0	0.84932	0.425792	55
3171	3750	-45.985	0	0.806896	0.516113	55
3749	3927	-14.017	0	0.890176	0.552184	55
328	1295	-88.0526	0	0.792511	0.476507	55
1549	3309	-120.044	0	0.84789	0.441533	55
1093	3142	-134.058	0	0.837211	0.436171	55
4113	4122	-0.996521	0	0.789045	0.605677	55
2971	3929	-77.0473	0	0.861633	0.594474	55
3929	4492	-45.9838	0	0.786605	0.612718	55
2523	4314	-139.061	0	0.822276	0.577003	55
3142	3749	-48.9936	0	0.833027	0.537122	55
1295	2523	-74.0371	0	0.815041	0.5757	55
904	2972	-134.057	0	0.866296	0.465665	55
2130	2972	-60.0208	0	0.851676	0.451109	55
2330	2972	-46.0043	0	0.845343	0.471482	55
249	417	-28.0312	0	0.831409	0.559487	55
249	418	-28.0317	0	0.775972	0.494901	55
2972	3171	-17.0264	0	0.923244	0.653845	55
904	3531	-179.116	0	0.824347	0.566935	55
1295	3309	-134.06	0	0.837285	0.454257	55
328	417	-14.0158	0	0.816953	0.576652	55
1093	3531	-165.1	0	0.82437	0.519086	55
904	3171	-151.083	0	0.850552	0.46536	55
1549	3531	-137.068	0	0.80817	0.528425	55
4113	4314	-17.0267	0	0.845504	0.556548	55
3727	3929	-17.0325	0	0.886154	0.649842	55
1295	1549	-14.0161	0	0.858065	0.569297	55
2523	3531	-77.0474	0	0.831172	0.565482	55
3309	3531	-17.0242	0	0.899304	0.502729	55
3750	3777	-2.01697	0	0.825431	0.468604	55
2522	4113	-122.036	0	0.779455	0.470598	55
3142	3531	-31.042	0	0.860461	0.507625	55
2330	4113	-136.05	0	0.7845	0.477478	55
2972	3309	-28.0347	0	0.86048	0.625563	55
2130	2523	-28.0323	0	0.804996	0.577959	55
2130	2522	-28.0307	0	0.78368	0.549453	55
328	2130	-134.057	0	0.772982	0.511431	55
1093	1295	-14.0157	0	0.832378	0.547704	55
3927	4122	-14.0152	0	0.856379	0.426384	55
2971	3727	-60.0148	0	0.85969	0.610133	55
2972	3750	-63.0114	0	0.869274	0.542332	55
249	4113	-298.14	0	0.768719	0.546251	55
904	1093	-14.0154	0	0.861638	0.5788	55
2523	3142	-46.0054	0	0.841474	0.483401	55
417	1549	-88.0528	0	0.786164	0.484569	55
4122	4314	-16.0302	0	0.761744	0.527865	55
3749	3777	-2.01788	0	0.801012	0.567806	55
2972	3142	-14.0169	0	0.898738	0.606166	55
2522	2523	-0.00152588	0	0.844177	0.55122	55
3531	4113	-44.9873	0	0.818414	0.500495	55
249	328	-14.0154	0	0.802222	0.621772	55
2972	3531	-45.0589	0	0.816424	0.474048	55
328	418	-14.0164	0	0.773386	0.480868	55
1295	2972	-106.026	0	0.810798	0.453792	55
2330	2523	-14.0157	0	0.83762	0.567743	55
2330	2522	-14.0142	0	0.820115	0.587143	55
2330	3142	-60.0212	0	0.847184	0.496725	55
1093	1549	-28.0317	0	0.831992	0.563559	55
417	1295	-74.0367	0	0.79047	0.467137	55
2523	3309	-60.0232	0	0.85024	0.464816	55
3142	3927	-63.0106	0	0.849778	0.590735	55
249	904	-74.0369	0	0.814783	0.505396	55
4122	4144	-2.01624	0	0.810384	0.431758	55
3750	3927	-14.0161	0	0.909894	0.538016	55
2971	4492	-123.031	0	0.778617	0.558045	55
3309	4314	-79.0383	0	0.835347	0.441774	55
3171	3309	-11.0083	0	0.826502	0.61032	55
1549	4314	-199.083	0	0.792941	0.53333	55
2130	2330	-14.0165	0	0.846903	0.576108	55
904	3309	-162.091	0	0.870974	0.4703	55
3777	4144	-28.0306	0	0.835376	0.563711	55
2522	4314	-139.063	0	0.784652	0.524202	55
328	904	-60.0215	0	0.826921	0.50691	55
1093	2972	-120.041	0	0.836609	0.424513	55
2523	4113	-122.035	0	0.805089	0.497602	55
3749	4122	-28.0322	0	0.840465	0.483043	55
3171	3531	-28.0325	0	0.836258	0.480946	55
2889	3256	-30.0106	0	0.835741	0.511634	56
2916	2940	-1.97693	0	0.825489	0.488559	56
3646	3722	-5.94916	0	0.85025	0.405256	56
3646	3721	-5.94861	0	0.864643	0.528377	56
3564	3791	-18.012	0	0.8463	0.466829	56
2862	5511	-385.354	0	0.842322	0.425995	56
2862	5510	-385.352	0	0.844694	0.463209	56
2862	2889	-2.01331	0	0.859417	0.484741	56
3330	3722	-30.0096	0	0.861921	0.51883	56
3330	5510	-347.343	0	0.83597	0.416776	56
3229	3260	-2.01044	0	0.853333	0.4842	56
3330	5512	-347.346	0	0.834594	0.5145	56
3330	5513	-347.347	0	0.832949	0.42169	56
2967	2989	-2.02838	0	0.849989	0.505016	56
3463	3721	-19.9646	0	0.843756	0.41306	56
3463	3722	-19.9651	0	0.849181	0.528223	56
3463	3536	-5.98749	0	0.837891	0.524971	56
1909	5510	-451.366	0	0.863271	0.471623	56
1909	5511	-451.368	0	0.87691	0.444329	56
1909	5512	-451.369	0	0.852586	0.438949	56
1909	5513	-451.37	0	0.85912	0.487148	56
1901	1903	-0.000701904	0	0.839239	0.464775	56
5511	5513	-0.0022583	0	0.881757	0.430764	56
3564	3787	-18.0078	0	0.858726	0.503351	56
3229	3330	-7.96765	0	0.849367	0.528202	56
3231	3646	-32.0181	0	0.866999	0.438212	56
2550	5510	-407.379	0	0.832618	0.448081	56
3330	3463	-10.0445	0	0.846782	0.512892	56
2550	5511	-407.381	0	0.842795	0.410387	56
3256	3330	-5.98572	0	0.833093	0.523015	56
2550	5513	-407.383	0	0.850313	0.471665	56
2550	5512	-407.382	0	0.8431	0.467051	56
3219	3776	-44.0605	0	0.836003	0.496022	56
3229	3463	-18.0121	0	0.853908	0.546469	56
3721	3722	-0.000549316	0	0.858434	0.406776	56
2916	3256	-27.9948	0	0.830719	0.520521	56
3176	3201	-2.01324	0	0.825091	0.568874	56
3229	3646	-32.0281	0	0.866882	0.438659	56
2967	3261	-24.071	0	0.8387	0.497056	56
1906	5511	-451.369	0	0.861055	0.431001	56
1906	5510	-451.367	0	0.852397	0.446788	56
1906	5513	-451.371	0	0.837435	0.462789	56
1906	5512	-451.371	0	0.833384	0.444125	56
3536	3646	-8.0285	0	0.855014	0.415491	56
3231	3564	-26.0071	0	0.859339	0.413487	56
1906	2549	-43.988	0	0.835779	0.465108	56
3787	3791	-0.00415039	0	0.843062	0.431633	56
2989	3261	-22.0426	0	0.843116	0.465954	56
3256	3776	-41.0571	0	0.835901	0.508343	56
2916	3260	-28.0233	0	0.856475	0.494881	56
2916	3176	-21.9836	0	0.829938	0.445572	56
3261	3736	-37.9821	0	0.835318	0.447434	56
2862	3256	-32.0239	0	0.839721	0.432657	56
5511	5539	-17.027	0	0.845117	0.40584	56
3176	3424	-20.0255	0	0.821602	0.507772	56
2862	2916	-4.02911	0	0.842392	0.481572	56
2989	3563	-46.0435	0	0.826071	0.538707	56
3230	3231	-0.00982666	0	0.847061	0.493896	56
2549	5513	-407.383	0	0.843469	0.426779	56
2549	5511	-407.381	0	0.848522	0.441868	56
1909	2989	-76.0266	0	0.84506	0.428982	56
3230	3722	-37.9771	0	0.821491	0.480885	56
3229	3564	-26.0172	0	0.859718	0.414463	56
3219	3256	-3.00336	0	0.831574	0.496111	56
2862	3260	-32.0524	0	0.844102	0.508349	56
3231	3260	-2.00037	0	0.853827	0.484677	56
1909	2550	-43.9873	0	0.842243	0.487201	56
2916	3201	-23.9969	0	0.833505	0.43614	56
2862	3176	-26.0128	0	0.842604	0.408302	56
3231	3463	-18.0021	0	0.853752	0.544934	56
3563	3736	-13.9813	0	0.82282	0.522983	56
2889	2915	-2.01038	0	0.831981	0.490177	56
2889	2916	-2.01581	0	0.833755	0.526931	56
3330	3646	-24.0605	0	0.859659	0.407839	56
3256	3261	-0.0313721	0	0.824709	0.512339	56
3256	3260	-0.0285034	0	0.853375	0.471002	56
2550	3261	-54.0818	0	0.833673	0.500224	56
2889	3176	-23.9995	0	0.841765	0.468062	56
3229	3787	-44.025	0	0.844097	0.420527	56
1906	2862	-66.0151	0	0.842873	0.47971	56
2989	5513	-375.344	0	0.848588	0.406804	56
2989	5512	-375.343	0	0.847759	0.493679	56
3176	3256	-6.01111	0	0.826633	0.459782	56
1906	1907	-0.00012207	0	0.834186	0.443292	56
1898	1908	-0.0276794	0	0.833749	0.493926	56
1898	1909	-0.0284424	0	0.848277	0.510703	56
3261	3463	-15.9988	0	0.829642	0.528983	56
2549	2550	-0.000549316	0	0.842834	0.430045	56
1898	1903	-0.0255127	0	0.8621	0.502708	56
1898	1901	-0.0248108	0	0.832701	0.51449	56
1898	1906	-0.0272522	0	0.836838	0.493632	56
1906	1909	-0.00119019	0	0.871323	0.497562	56
1903	1909	-0.00292969	0	0.857605	0.47791	56
1903	1908	-0.00216675	0	0.84419	0.471693	56
3256	3462	-16.0281	0	0.82435	0.499373	56
3201	3260	-4.02637	0	0.842857	0.410794	56
3231	3721	-37.9667	0	0.843877	0.414978	56
3231	3722	-37.9672	0	0.85347	0.534847	56
1903	1906	-0.0017395	0	0.847218	0.480403	56
2550	2989	-32.0392	0	0.853479	0.4578	56
2549	5510	-407.38	0	0.844768	0.444117	56
2550	2967	-30.0109	0	0.855051	0.50322	56
2549	2862	-22.0272	0	0.839752	0.467996	56
3736	5512	-315.318	0	0.823399	0.459164	56
3229	3230	-0.000244141	0	0.845111	0.488834	56
3229	3231	-0.0100708	0	1.0	1.0	56
3463	3646	-14.016	0	0.881951	0.427987	56
5541	5542	-0.00140381	0	0.84709	0.438427	56
3229	3721	-37.9767	0	0.844758	0.416822	56
1903	5512	-451.372	0	0.821465	0.458931	56
1903	5510	-451.369	0	0.827937	0.434407	56
1903	5511	-451.371	0	0.849286	0.412829	56
3176	3776	-47.0682	0	0.821676	0.466669	56
3229	3722	-37.9773	0	0.853807	0.536023	56
5511	5541	-17.0285	0	0.831791	0.459482	56
2967	5513	-377.372	0	0.829736	0.41453	56
2967	5512	-377.371	0	0.830369	0.480255	56
1178	1903	-42.0114	0	0.829706	0.48249	56
1178	1901	-42.0107	0	0.840109	0.509683	56
2549	2916	-26.0563	0	0.829974	0.436859	56
5512	5513	-0.000854492	0	0.875556	0.434912	56
5510	5512	-0.00305176	0	0.869794	0.42777	56
5510	5513	-0.00390625	0	0.871344	0.463841	56
5510	5511	-0.00164795	0	0.881932	0.438168	56
2989	3736	-60.0247	0	0.847106	0.555143	56
5540	5541	-0.000793457	0	0.859392	0.425052	56
5540	5542	-0.00219727	0	0.842905	0.461469	56
2518	2989	-34.0165	0	0.828699	0.501226	56
3231	3787	-44.0149	0	0.843969	0.42039	56
3261	3563	-24.0009	0	0.829193	0.455463	56
2916	3462	-44.0228	0	0.824258	0.472001	56
1903	2989	-76.0295	0	0.827901	0.46854	56
3536	3721	-13.9771	0	0.822396	0.409255	56
3260	3787	-42.0145	0	0.847631	0.458039	56
2740	2916	-12.0367	0	0.825232	0.523743	56
2967	3736	-62.0531	0	0.829166	0.471723	56
3176	3178	-0.00109863	0	0.82158	0.504116	56
3260	3776	-41.0286	0	0.843117	0.458004	56
3564	3646	-6.01099	0	0.845702	0.52747	56
3231	3330	-7.95758	0	0.850571	0.533051	56
3564	3721	-11.9596	0	0.868812	0.511684	56
3260	3462	-15.9996	0	0.843646	0.432827	56
3463	3563	-8.00201	0	0.824362	0.479527	56
3176	3260	-6.03961	0	0.84396	0.413845	56
3776	3787	-0.985901	0	0.824975	0.419384	56
1909	2862	-66.0139	0	0.850113	0.494663	56
3261	3646	-30.0148	0	0.844083	0.463853	56
2986	3350	-29.9736	0	0.872438	0.600455	61
2411	3511	-84.093	0	0.85765	0.548248	61
2877	3455	-46.0776	0	0.8704	0.566532	61
1751	3350	-114.068	0	0.85302	0.58034	61
2877	3004	-10.006	0	0.853782	0.588523	61
2933	3132	-16.0311	0	0.843609	0.553684	61
3004	3511	-40.1029	0	0.862042	0.598729	61
2877	3511	-50.1089	0	0.858235	0.581837	61
2411	3455	-80.0616	0	0.850743	0.552449	61
2853	3058	-16.0306	0	0.872456	0.529787	61
1959	2984	-72.0232	0	0.82234	0.582708	61
2495	3159	-51.1038	0	0.839496	0.554539	61
2543	2984	-31.9901	0	0.886062	0.591177	61
2986	3511	-42.0096	0	0.844807	0.544663	61
2986	3513	-42.0832	0	0.842236	0.584815	61
3455	3456	-0.00250244	0	0.852093	0.56654	61
1961	1963	-0.000305176	0	0.83805	0.523127	61
3455	3458	-0.0197144	0	0.856227	0.581487	61
2986	3455	-37.9783	0	0.846766	0.573031	61
3159	3515	-28.0327	0	0.831277	0.598716	61
2584	3004	-31.9894	0	0.865264	0.568249	61
1962	1963	-0.000213623	0	0.831844	0.575487	61
3159	3513	-28.0319	0	0.878714	0.53574	61
1962	2933	-68.0618	0	0.854828	0.576824	61
2411	2613	-14.016	0	0.845462	0.549026	61
2933	3458	-42.0296	0	0.846589	0.556609	61
2091	3513	-105.151	0	0.847543	0.569134	61
2933	2986	-4.03162	0	0.875635	0.621994	61
970	2495	-94.0779	0	0.83169	0.452585	61
2933	3455	-42.0099	0	0.851061	0.571547	61
2933	3456	-42.0124	0	0.839576	0.548101	61
1959	1961	-0.000610352	0	0.838485	0.524548	61
1959	1962	-0.000701904	0	0.832124	0.576428	61
1959	1963	-0.000915527	0	1.0	1.0	61
1250	2006	-42.0474	0	0.865959	0.605565	61
1959	2006	-2.01715	0	0.848463	0.587517	61
1751	1962	-12.0007	0	0.857673	0.608662	61
1751	1961	-12.0006	0	0.832634	0.572774	61
1751	2933	-80.0625	0	0.855561	0.581953	61
2495	2496	-0.000305176	0	0.888053	0.547478	61
1962	3107	-82.0421	0	0.821721	0.5446	61
3159	3350	-15.9222	0	0.84026	0.575665	61
1250	2877	-104.025	0	0.849937	0.520626	61
1250	2584	-82.0416	0	0.870646	0.587847	61
2933	3350	-34.0052	0	0.860691	0.589078	61
1250	3350	-142.098	0	0.869013	0.587752	61
1959	2245	-18.0108	0	0.845033	0.594257	61
2613	2877	-19.9681	0	0.825088	0.545623	61
1250	3511	-154.134	0	0.851656	0.54344	61
1962	3132	-84.0929	0	0.829434	0.563721	61
1751	2411	-42.0107	0	0.858401	0.602026	61
1751	3004	-86.0008	0	0.835529	0.552466	61
1250	2986	-112.124	0	0.87899	0.603022	61
2006	3132	-82.0764	0	0.831296	0.555653	61
2006	3350	-100.051	0	0.842996	0.574395	61
2984	3159	-14.1223	0	0.833976	0.596924	61
1751	3132	-96.0935	0	0.839374	0.555509	61
719	2853	-139.061	0	0.82965	0.453552	61
719	2543	-117.078	0	0.826586	0.440054	61
970	2496	-94.0782	0	0.828669	0.491382	61
2411	3004	-43.9901	0	0.862493	0.545152	61
2584	2877	-21.9834	0	0.875929	0.53876	61
2496	3159	-51.1035	0	0.834947	0.59346	61
1250	1751	-28.0302	0	0.885509	0.613987	61
2091	3159	-77.1192	0	0.834781	0.57469	61
1751	2006	-14.0171	0	0.873159	0.597326	61
2006	2986	-70.077	0	0.864119	0.600902	61
2006	2933	-66.0453	0	0.849217	0.595054	61
2496	3513	-79.1353	0	0.838196	0.560086	61
2495	3515	-79.1364	0	0.824794	0.529676	61
2495	3513	-79.1356	0	0.846768	0.613232	61
3666	3670	-0.00482178	0	0.868459	0.581996	61
2853	3388	-44.0626	0	0.850302	0.523151	61
2543	3388	-66.0452	0	0.843103	0.491828	61
2091	2495	-26.0154	0	0.872041	0.586495	61
2091	2496	-26.0157	0	0.867519	0.606123	61
2581	2584	-0.000854492	0	0.831931	0.537131	61
1250	3004	-114.031	0	0.863602	0.554588	61
970	2091	-68.0625	0	0.832996	0.488268	61
3633	3670	-2.04822	0	0.844799	0.566805	61
2411	2584	-12.0007	0	0.876396	0.5589	61
3513	3515	-0.000793457	0	0.843471	0.498965	61
1751	2986	-84.0941	0	0.873884	0.593517	61
1963	2006	-2.01624	0	0.848851	0.587761	61
2584	3511	-72.0923	0	0.855094	0.552409	61
1963	2245	-18.0099	0	0.84519	0.593896	61
2584	3455	-68.061	0	0.860089	0.577812	61
3108	3456	-28.0305	0	0.828985	0.530684	61
3350	3513	-12.1096	0	0.84777	0.571303	61
1961	2245	-18.0102	0	0.841543	0.554407	61
3513	3666	-11.8874	0	0.837181	0.527105	61
1961	2006	-2.01654	0	0.838407	0.587154	61
1250	2933	-108.093	0	0.856905	0.595904	61
3633	3666	-2.0434	0	0.848777	0.537905	61
2543	2853	-21.9826	0	0.887747	0.612622	61
3420	3458	-2.03241	0	0.831791	0.560853	61
1962	2986	-72.0934	0	0.85133	0.593858	61
2986	3004	-1.90668	0	0.850497	0.565136	61
3420	3456	-2.0152	0	0.836802	0.56642	61
3350	3455	-8.0047	0	0.850048	0.61211	61
2581	2877	-21.9843	0	0.833569	0.563896	61
3455	3511	-4.03131	0	0.862523	0.584041	61
3456	3458	-0.0172119	0	1.0	0.999997	61
1963	2984	-72.0223	0	0.823701	0.582613	61
719	2984	-149.068	0	0.843191	0.497872	61
2411	2877	-33.9841	0	0.8639	0.521902	61
970	2072	-66.0464	0	0.822077	0.518577	61
2072	2496	-28.0318	0	0.862983	0.591946	61
2072	2495	-28.0315	0	0.867776	0.535086	61
2984	3388	-34.0551	0	0.853621	0.561788	61
2613	3511	-70.077	0	0.824439	0.570685	61
2072	2091	-2.01602	0	0.858489	0.580645	61
2853	2984	-10.0075	0	0.890112	0.611821	61
1250	2411	-70.041	0	0.866588	0.605959	61
3004	3455	-36.0716	0	0.873782	0.610773	61
2584	2613	-2.01532	0	0.833924	0.5483	61
3132	3350	-17.9741	0	0.842163	0.584326	61
1962	2006	-2.01645	0	0.866065	0.610926	61
3004	3350	-28.0669	0	0.849465	0.586296	61
270	4401	-320.308	0	0.84886	0.406735	62
786	804	-2.01593	0	0.814509	0.656345	65
786	1011	-17.0261	0	0.906989	0.558209	65
369	786	-42.9951	0	0.815601	0.526552	65
274	786	-60.0217	0	0.872526	0.574851	65
803	804	-0.00109863	0	0.840575	0.460357	65
804	1350	-38.0519	0	0.808993	0.576694	65
274	1011	-77.0479	0	0.862763	0.453316	65
274	369	-17.0266	0	0.861526	0.622647	65
603	791	-13.9793	0	0.845677	0.454489	69
581	791	-15.9955	0	0.821308	0.473977	69
581	603	-2.0162	0	0.810899	0.556538	69
128	131	-0.000244141	0	0.668221	0.607685	70
119	121	-0.000854492	0	0.713122	0.640081	70
117	128	-2.01517	0	0.66515	0.583284	70
256	259	-0.000152588	0	0.693248	0.417663	70
121	128	-2.01419	0	0.694898	0.577319	70
119	128	-2.01505	0	0.703339	0.594048	70
118	259	-42.01	0	0.662304	0.462586	70
121	131	-2.01443	0	0.729717	0.627291	70
118	128	-2.01508	0	0.682054	0.50815	70
101	118	-0.000610352	0	0.671831	0.45395	70
118	119	-3.05176e-05	0	0.740264	0.583307	70
118	131	-2.01532	0	0.716912	0.539813	70
118	121	-0.00088501	0	0.785187	0.627336	70
