shared.name	CF_componentindex	CF_kingdom	CF_superclass	CF_class	CF_subclass	CF_directparent	CF_substituents	CF_kingdom_scores	CF_superclass_scores	CF_class_scores	CF_subclass_scores	CF_directparent_scores	CF_substituents_scores
4681	48	Organic compounds	Lipids and lipid-like molecules;Phenylpropanoids and polyketides	Cinnamic acids and derivatives;Prenol lipids	Diterpenoids;Hydroxycinnamic acids and derivatives	Coumaric acids and derivatives;Diterpenoids	Carbonyl group;Ether;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Phenol ether;Phenoxy compound;Secondary alcohol;Styrene	1	0.5	0.5	0.5	0.5	0.045;0.045;0.045;0.045;0.045;0.045;0.023;0.023;0.023;0.023
3912	48	Organic compounds	Lipids and lipid-like molecules;Phenylpropanoids and polyketides	Cinnamic acids and derivatives;Prenol lipids	Diterpenoids;Hydroxycinnamic acids and derivatives	Coumaric acids and derivatives;Diterpenoids	Carbonyl group;Ether;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Phenol ether;Phenoxy compound;Secondary alcohol;Styrene	1	0.5	0.5	0.5	0.5	0.045;0.045;0.045;0.045;0.045;0.045;0.023;0.023;0.023;0.023
4949	48	Organic compounds	Lipids and lipid-like molecules;Phenylpropanoids and polyketides	Cinnamic acids and derivatives;Prenol lipids	Diterpenoids;Hydroxycinnamic acids and derivatives	Coumaric acids and derivatives;Diterpenoids	Carbonyl group;Ether;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Phenol ether;Phenoxy compound;Secondary alcohol;Styrene	1	0.5	0.5	0.5	0.5	0.045;0.045;0.045;0.045;0.045;0.045;0.023;0.023;0.023;0.023
4696	48	Organic compounds	Lipids and lipid-like molecules;Phenylpropanoids and polyketides	Cinnamic acids and derivatives;Prenol lipids	Diterpenoids;Hydroxycinnamic acids and derivatives	Coumaric acids and derivatives;Diterpenoids	Carbonyl group;Ether;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Phenol ether;Phenoxy compound;Secondary alcohol;Styrene	1	0.5	0.5	0.5	0.5	0.045;0.045;0.045;0.045;0.045;0.045;0.023;0.023;0.023;0.023
4136	48	Organic compounds	Lipids and lipid-like molecules;Phenylpropanoids and polyketides	Cinnamic acids and derivatives;Prenol lipids	Diterpenoids;Hydroxycinnamic acids and derivatives	Coumaric acids and derivatives;Diterpenoids	Carbonyl group;Ether;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Phenol ether;Phenoxy compound;Secondary alcohol;Styrene	1	0.5	0.5	0.5	0.5	0.045;0.045;0.045;0.045;0.045;0.045;0.023;0.023;0.023;0.023
3944	48	Organic compounds	Lipids and lipid-like molecules;Phenylpropanoids and polyketides	Cinnamic acids and derivatives;Prenol lipids	Diterpenoids;Hydroxycinnamic acids and derivatives	Coumaric acids and derivatives;Diterpenoids	Carbonyl group;Ether;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Phenol ether;Phenoxy compound;Secondary alcohol;Styrene	1	0.5	0.5	0.5	0.5	0.045;0.045;0.045;0.045;0.045;0.045;0.023;0.023;0.023;0.023
4723	48	Organic compounds	Lipids and lipid-like molecules;Phenylpropanoids and polyketides	Cinnamic acids and derivatives;Prenol lipids	Diterpenoids;Hydroxycinnamic acids and derivatives	Coumaric acids and derivatives;Diterpenoids	Carbonyl group;Ether;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Phenol ether;Phenoxy compound;Secondary alcohol;Styrene	1	0.5	0.5	0.5	0.5	0.045;0.045;0.045;0.045;0.045;0.045;0.023;0.023;0.023;0.023
4459	48	Organic compounds	Lipids and lipid-like molecules;Phenylpropanoids and polyketides	Cinnamic acids and derivatives;Prenol lipids	Diterpenoids;Hydroxycinnamic acids and derivatives	Coumaric acids and derivatives;Diterpenoids	Carbonyl group;Ether;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Phenol ether;Phenoxy compound;Secondary alcohol;Styrene	1	0.5	0.5	0.5	0.5	0.045;0.045;0.045;0.045;0.045;0.045;0.023;0.023;0.023;0.023
4566	48	Organic compounds	Lipids and lipid-like molecules;Phenylpropanoids and polyketides	Cinnamic acids and derivatives;Prenol lipids	Diterpenoids;Hydroxycinnamic acids and derivatives	Coumaric acids and derivatives;Diterpenoids	Carbonyl group;Ether;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Phenol ether;Phenoxy compound;Secondary alcohol;Styrene	1	0.5	0.5	0.5	0.5	0.045;0.045;0.045;0.045;0.045;0.045;0.023;0.023;0.023;0.023
4322	48	Organic compounds	Lipids and lipid-like molecules;Phenylpropanoids and polyketides	Cinnamic acids and derivatives;Prenol lipids	Diterpenoids;Hydroxycinnamic acids and derivatives	Coumaric acids and derivatives;Diterpenoids	Carbonyl group;Ether;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Phenol ether;Phenoxy compound;Secondary alcohol;Styrene	1	0.5	0.5	0.5	0.5	0.045;0.045;0.045;0.045;0.045;0.045;0.023;0.023;0.023;0.023
4064	48	Organic compounds	Lipids and lipid-like molecules;Phenylpropanoids and polyketides	Cinnamic acids and derivatives;Prenol lipids	Diterpenoids;Hydroxycinnamic acids and derivatives	Coumaric acids and derivatives;Diterpenoids	Carbonyl group;Ether;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Phenol ether;Phenoxy compound;Secondary alcohol;Styrene	1	0.5	0.5	0.5	0.5	0.045;0.045;0.045;0.045;0.045;0.045;0.023;0.023;0.023;0.023
4555	48	Organic compounds	Lipids and lipid-like molecules;Phenylpropanoids and polyketides	Cinnamic acids and derivatives;Prenol lipids	Diterpenoids;Hydroxycinnamic acids and derivatives	Coumaric acids and derivatives;Diterpenoids	Carbonyl group;Ether;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Phenol ether;Phenoxy compound;Secondary alcohol;Styrene	1	0.5	0.5	0.5	0.5	0.045;0.045;0.045;0.045;0.045;0.045;0.023;0.023;0.023;0.023
3811	48	Organic compounds	Lipids and lipid-like molecules;Phenylpropanoids and polyketides	Cinnamic acids and derivatives;Prenol lipids	Diterpenoids;Hydroxycinnamic acids and derivatives	Coumaric acids and derivatives;Diterpenoids	Carbonyl group;Ether;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Phenol ether;Phenoxy compound;Secondary alcohol;Styrene	1	0.5	0.5	0.5	0.5	0.045;0.045;0.045;0.045;0.045;0.045;0.023;0.023;0.023;0.023
3161	48	Organic compounds	Lipids and lipid-like molecules;Phenylpropanoids and polyketides	Cinnamic acids and derivatives;Prenol lipids	Diterpenoids;Hydroxycinnamic acids and derivatives	Coumaric acids and derivatives;Diterpenoids	Carbonyl group;Ether;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Phenol ether;Phenoxy compound;Secondary alcohol;Styrene	1	0.5	0.5	0.5	0.5	0.045;0.045;0.045;0.045;0.045;0.045;0.023;0.023;0.023;0.023
2767	48	Organic compounds	Lipids and lipid-like molecules;Phenylpropanoids and polyketides	Cinnamic acids and derivatives;Prenol lipids	Diterpenoids;Hydroxycinnamic acids and derivatives	Coumaric acids and derivatives;Diterpenoids	Carbonyl group;Ether;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Phenol ether;Phenoxy compound;Secondary alcohol;Styrene	1	0.5	0.5	0.5	0.5	0.045;0.045;0.045;0.045;0.045;0.045;0.023;0.023;0.023;0.023
3891	48	Organic compounds	Lipids and lipid-like molecules;Phenylpropanoids and polyketides	Cinnamic acids and derivatives;Prenol lipids	Diterpenoids;Hydroxycinnamic acids and derivatives	Coumaric acids and derivatives;Diterpenoids	Carbonyl group;Ether;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Phenol ether;Phenoxy compound;Secondary alcohol;Styrene	1	0.5	0.5	0.5	0.5	0.045;0.045;0.045;0.045;0.045;0.045;0.023;0.023;0.023;0.023
4442	48	Organic compounds	Lipids and lipid-like molecules;Phenylpropanoids and polyketides	Cinnamic acids and derivatives;Prenol lipids	Diterpenoids;Hydroxycinnamic acids and derivatives	Coumaric acids and derivatives;Diterpenoids	Carbonyl group;Ether;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Phenol ether;Phenoxy compound;Secondary alcohol;Styrene	1	0.5	0.5	0.5	0.5	0.045;0.045;0.045;0.045;0.045;0.045;0.023;0.023;0.023;0.023
4567	48	Organic compounds	Lipids and lipid-like molecules;Phenylpropanoids and polyketides	Cinnamic acids and derivatives;Prenol lipids	Diterpenoids;Hydroxycinnamic acids and derivatives	Coumaric acids and derivatives;Diterpenoids	Carbonyl group;Ether;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Phenol ether;Phenoxy compound;Secondary alcohol;Styrene	1	0.5	0.5	0.5	0.5	0.045;0.045;0.045;0.045;0.045;0.045;0.023;0.023;0.023;0.023
4418	48	Organic compounds	Lipids and lipid-like molecules;Phenylpropanoids and polyketides	Cinnamic acids and derivatives;Prenol lipids	Diterpenoids;Hydroxycinnamic acids and derivatives	Coumaric acids and derivatives;Diterpenoids	Carbonyl group;Ether;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Phenol ether;Phenoxy compound;Secondary alcohol;Styrene	1	0.5	0.5	0.5	0.5	0.045;0.045;0.045;0.045;0.045;0.045;0.023;0.023;0.023;0.023
3375	49	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Glycosylglycerols	Glycosylmonoacylglycerols	Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Primary alcohol;Secondary alcohol	1	1	1	0.667	0.667	0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045
606	49	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Glycosylglycerols	Glycosylmonoacylglycerols	Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Primary alcohol;Secondary alcohol	1	1	1	0.667	0.667	0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045
5042	49	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Glycosylglycerols	Glycosylmonoacylglycerols	Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Primary alcohol;Secondary alcohol	1	1	1	0.667	0.667	0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045
4888	49	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Glycosylglycerols	Glycosylmonoacylglycerols	Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Primary alcohol;Secondary alcohol	1	1	1	0.667	0.667	0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045
4282	49	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Glycosylglycerols	Glycosylmonoacylglycerols	Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Primary alcohol;Secondary alcohol	1	1	1	0.667	0.667	0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045
3842	49	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Glycosylglycerols	Glycosylmonoacylglycerols	Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Primary alcohol;Secondary alcohol	1	1	1	0.667	0.667	0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045
5082	49	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Glycosylglycerols	Glycosylmonoacylglycerols	Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Primary alcohol;Secondary alcohol	1	1	1	0.667	0.667	0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045
627	49	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Glycosylglycerols	Glycosylmonoacylglycerols	Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Primary alcohol;Secondary alcohol	1	1	1	0.667	0.667	0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045
1449	49	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Glycosylglycerols	Glycosylmonoacylglycerols	Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Primary alcohol;Secondary alcohol	1	1	1	0.667	0.667	0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045
5203	49	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Glycosylglycerols	Glycosylmonoacylglycerols	Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Primary alcohol;Secondary alcohol	1	1	1	0.667	0.667	0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045
5120	49	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Glycosylglycerols	Glycosylmonoacylglycerols	Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Primary alcohol;Secondary alcohol	1	1	1	0.667	0.667	0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045
2679	49	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Glycosylglycerols	Glycosylmonoacylglycerols	Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Primary alcohol;Secondary alcohol	1	1	1	0.667	0.667	0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045
3786	49	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Glycosylglycerols	Glycosylmonoacylglycerols	Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Primary alcohol;Secondary alcohol	1	1	1	0.667	0.667	0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045
3866	49	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Glycosylglycerols	Glycosylmonoacylglycerols	Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Primary alcohol;Secondary alcohol	1	1	1	0.667	0.667	0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045
267	49	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Glycosylglycerols	Glycosylmonoacylglycerols	Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Primary alcohol;Secondary alcohol	1	1	1	0.667	0.667	0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045
3538	49	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Glycosylglycerols	Glycosylmonoacylglycerols	Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Primary alcohol;Secondary alcohol	1	1	1	0.667	0.667	0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045
5100	49	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Glycosylglycerols	Glycosylmonoacylglycerols	Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Primary alcohol;Secondary alcohol	1	1	1	0.667	0.667	0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045
4216	49	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Glycosylglycerols	Glycosylmonoacylglycerols	Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Primary alcohol;Secondary alcohol	1	1	1	0.667	0.667	0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045
5072	49	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Glycosylglycerols	Glycosylmonoacylglycerols	Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Primary alcohol;Secondary alcohol	1	1	1	0.667	0.667	0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045
373	49	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Glycosylglycerols	Glycosylmonoacylglycerols	Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Primary alcohol;Secondary alcohol	1	1	1	0.667	0.667	0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045
4245	49	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Glycosylglycerols	Glycosylmonoacylglycerols	Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Primary alcohol;Secondary alcohol	1	1	1	0.667	0.667	0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045
350	49	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Glycosylglycerols	Glycosylmonoacylglycerols	Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Primary alcohol;Secondary alcohol	1	1	1	0.667	0.667	0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045
4579	49	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Glycosylglycerols	Glycosylmonoacylglycerols	Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Primary alcohol;Secondary alcohol	1	1	1	0.667	0.667	0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045
3892	49	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Glycosylglycerols	Glycosylmonoacylglycerols	Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Primary alcohol;Secondary alcohol	1	1	1	0.667	0.667	0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045
4369	49	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Glycosylglycerols	Glycosylmonoacylglycerols	Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Monocarboxylic acid or derivatives;Organic oxide;Organic oxygen compound;Organooxygen compound;Primary alcohol;Secondary alcohol	1	1	1	0.667	0.667	0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045;0.045
