cluster.index	CF_componentindex	CF_kingdom	CF_superclass	CF_class	CF_subclass	CF_directparent	CF_substituents	CF_kingdom_scores	CF_superclass_scores	CF_class_scores	CF_subclass_scores	CF_directparent_scores	CF_substituents_scores
12	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
5151	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
5289	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
829	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
504	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
2183	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
2053	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
510	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
5188	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
3828	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
24	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
1302	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
4948	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
892	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
4151	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
5333	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
1720	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
369	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
133	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
3475	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
5091	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
4839	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
563	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
806	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
5311	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
2008	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
5335	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
4245	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
1	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
923	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
4661	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
5097	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
58	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
2015	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
1712	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
2519	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
1215	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
2104	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
594	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
639	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
140	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
4325	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
988	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
1122	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
822	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
1366	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
2316	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
5095	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
3718	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
48	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
2329	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
5090	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
432	41	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triradylcglycerols	Triacylglycerols	Carboxylic acid derivative;Carboxylic acid ester;Fatty acid ester;Fatty acyl;Hydrocarbon derivative;Organic oxide;Organic oxygen compound;Organooxygen compound;Triacyl-sn-glycerol;Tricarboxylic acid or derivatives	1	1	1	1	1	0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08
