36_8	CC1CCC2(C)C(CC3(C)C(=CCC4C5(C)CCC(C(C)(C)C5CCC34C)O)C2C1C)O
36_9	CC(C)C1CCC2C1(C)CCC1(C)C3CCC(C(=C)C)(C(CCCO)C3(C)CCC21C)O
36_10	CC1(C)C(O)CCC2(C3)C1CCC4C23CCC5(C)C4(C)CCC5C(CCCC(CO)C)C
36_11	OC1CCC2(C3)C(CCC4C23CCC5(C)C4(C)CCC5C(CC(C(C(C)(O)C)O)C)C)C1(C)C
36_12	CC(C)C(CCC(C)C1CCC2(C)C3CCC4C(C)(C)C(CCC54CC35CCC12C)O)OC
36_13	OC1CCC2(C3)C(CCC4C23CCC5(C)C4(C)CCC5C(CCC(C(C)(C)O)O)C)C1(C)C
36_14	CC(C)CCCC(C)C1CCC2(C)C3=C(C(=O)CC12C)C1(C)CCC(C(C)C1CC3O)O
36_15	OC1CCC2(C)C(CC(C(C(CCC3C(C/C=C/C(C)(O)C)C)(C)C3(C)C4)=C2C4=C)=O)C1(C)C
36_16	CC(C)C(=C)CCC(C)C1CCC2(C)C3=C(C(=O)CC12C)C1(C)CCC(C(C)(C)C1CC3=O)O
36_17	CC(CCC(C(C)(C)O)O)C1CCC2(C)C3=CCC4C(C)(C)C(=O)C(CC4(C)C3CCC12C)O
36_18	O[C@H]([C@@H](CO)O[C@@H](OCC(NC(C(O)CCCCCCCCCCCCCCCC)=O)C(O)C(O)C(O)/C=C\CCCCCCCCCCC)[C@@H]1O)[C@@H]1O
36_19	CC(C)C(C)C(=O)OC12CC(C)C3(C4C=C(C)C(=O)C4CC(=CC3C1C2(C)C)C)O
36_20	CCCCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCCCC
2_1	O[C@H]([C@@H](CO)O[C@@H](OCC(NC(C(O)CCCCCCCCCCCCCC)=O)C(O)/C=C/CC/C=C/CCCCCCCCC)[C@@H]1O)[C@@H]1O
2_2	CCCCCCCCCCCCCCCCCCCCCCCC(C(=NC(COC1C(C(C(C(CO)O1)O)O)O)C(C(CCC/C=C/CCCCCCCCC)O)O)O)O
2_3	O[C@H]([C@@H](CO)O[C@@H](OCC(NC(C(O)CCCCCCCCCCCCCCCCCCCCC)=O)C(O)C(O)CCC/C=C\CCCCCCCCC)[C@@H]1O)[C@@H]1O
2_4	O[C@H]([C@@H](CO)O[C@@H](OCC(NC(C(O)CCCCCCCCCCCCCCCC/C=C\CCCCCCCC)=O)C(O)C(O)CCC/C=C\CCCCCCCCC)[C@@H]1O)[C@@H]1O
2_5	O[C@H]([C@@H](CO)O[C@@H](OCC(NC(C(CCCCCCCCCCCCCCCC/C=C\CCCCCCCC)O)=O)C(O)C(O)C(O)/C=C\CCCCCCCCCCC)[C@@H]1O)[C@@H]1O
2_6	O[C@H]([C@@H](CO)O[C@@H](OCC(NC(C(O)CCCCCCCCCCCCCCCCCCCCCCCCCC)=O)C(O)C(O)CCC/C=C\CCCCCCCCC)[C@@H]1O)[C@@H]1O
2_7	CCCCCCCCCCCCCCCC(=O)OCC1=CC2C3C(C)(C)C3(CC(C)C3(C=C(C)C(C3(C1O)O)OC(=O)C(C)C(C)C)C2=O)OC(=O)CCCCCCCCCCC
82_1	O[C@H]([C@@H](CO)O[C@@H](OCC(NC(C(O)CCCCCCCCCCCCCCCCCCCC)=O)C(O)C(O)CCC/C=C\CCCCCCCCC)[C@@H]1O)[C@@H]1O
3_1	O[C@H]([C@@H](CO)O[C@@H](OCC(NC(C(O)CCCCCCCCCCCCCCCCCCCCC)=O)C(O)C(O)CCC/C=C\CCCCCCCCC)[C@@H]1O)[C@@H]1O
3_2	O[C@H]([C@@H](CO)O[C@@H](OCC(NC(C(O)CCCCCCCCCCCCCCCCCCCC)=O)C(O)C(O)CCC/C=C\CCCCCCCCC)[C@@H]1O)[C@@H]1O
3_3	CC12C(CC(O[C@@H]([C@@H]3O)O[C@H](CO)[C@H](O)[C@@H]3O)CC2)=CCC4C1CCC5(C)C4CCC5C(CCC(CC)C(C)C)C
141_1	CC(C(OC(C1=CC=CC=C1/N=C(O)/C2=C(/N=C(O)/C3=C(NC)C=CC=C3)C(O)=CC=C2)=O)C4(O)C5O)=CC46C(CC(C(C)7C)C7C(C6=O)C=C5COC(C)=O)C
141_2	CC(C(OC(C1=CC=CC=C1/N=C(O)/C2=C(/N=C(O)/C3=C(N(C)C)C=CC=C3)C(O)=CC=C2)=O)C4(O)C5O)=CC46C(CC(C(C)7C)C7C(C6=O)C=C5COC(C)=O)C
141_3	CC(C(O)C1(O)C2OC(C3=CC=CC=C3/N=C(O)/C4=C(/N=C(O)/C5=CC=CC=C5)C(O)=CC=C4)=O)=CC16C(CC(C(C)7C)C7C(C6=O)C=C2COC(C)=O)C
141_4	CC1=CC23C(C)CC4C(C(C=C(COC(=O)C)C(C3(C1OC(=O)c1ccccc1N=C(c1cccc(c1N=C(c1ccccc1N(C)C)O)O)O)O)O)C2=O)C4(C)C
141_5	CC1=CC23C(C)CC4C(C(C=C(CO)C(C3(C1OC(=O)c1ccccc1N=C(c1cccc(c1N=C(c1ccccc1N(C)C)O)O)O)O)OC(=O)C)C2=O)C4(C)C
141_6	CC(C1(C=C(C)C2OC(C3=C(NC(C4=CC=CC=C4N)=O)C=CC=C3)=O)C2(O)C(OC(C)=O)C(COC(C)=O)=C5)CC6(C)C(C6(C)C)C5C1=O
141_7	CC(C1(C=C(C)C2OC(C)=O)C2(O)C(OC(C3=C(NC(C4=CC=CC=C4N)=O)C=CC=C3)=O)C(COC(C)=O)=C5)CC6(C)C(C6(C)C)C5C1=O
141_8	C/C1=C\C2C(C2(C)C)CCC3(C)C(O3)C4C(O)C(COC(C5=CC=CC=C5)=O)CC4(OC(/C=C/C6=CC=CC=C6)=O)C1=O
141_9	CC1/C=C/C(C)(C)C(OC(C2=CN=CC=C2)=O)C(O)C(OC(C(C)C)=O)C(C(OC(C)=O)C3C(CC(OC(C)=O)(C)C3OC(C4=CC=CC=C4)=O)(O)C1=O)=C
141_10	CC1=C[C@H]2[C@@H]3C(C)(C)[C@@]3([C@@H]([C@@H](C)[C@@]2([C@@H]2C=C(C)C(=O)[C@]2([C@@H]1O)O)O)OC(=O)c1ccccc1N=C(c1ccccc1NC)O)OC(=O)C
141_11	CC1CC23C(/C=C(C)/C(OC(C4=CC=CC=C4)=O)C(OC(C)=O)C(C5(C)C)C5C(OC(C)=O)C(C)C2=O)(O3)C1OC(C6=CC=CC=C6)=O
